context,response,label,explanation
구매한 옷의 품질과 사이즈에 대한 불만 리뷰,이 옷 덕분에 새로운 패션 트렌드를 선도하게 생겼네요!,Sarcasm,옷의 품질과 사이즈가 기대에 못 미치는 상황을 반어적으로 표현하여 불만을 드러내고 있기 때문에 풍자입니다.
구매한 옷의 품질과 사이즈에 대한 불만 리뷰,옷의 품질이 좋지 않고 사이즈도 맞지 않습니다.,Non-Sarcasm,"옷의 품질과 사이즈 문제를 직설적으로 언급하며, 비꼬거나 과장 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
배송 서비스에 대한 불만과 개선 요청,이 정도 금액이면 배송 방법을 좀 더 창의적으로 바꿔주셔도 되겠네요^^,Sarcasm,"비용에 비해 만족스럽지 않은 배송 방법을 비꼬며, 개선의 필요성을 우회적으로 표현하고 있기 때문에 풍자입니다."
배송 서비스에 대한 불만과 개선 요청,배송 방법이 개선되었으면 좋겠습니다. 적지 않은 금액을 지불했는데 실망스럽습니다.,Non-Sarcasm,"배송 서비스의 개선을 직접적으로 요청하며, 금액 대비 서비스에 대한 불만을 사실적으로 전달하고 있기 때문에 풍자가 아닙니다."
작품의 캐릭터에 대한 부정적인 감정과 불만을 표현한 리뷰,"매디와 친구들은 정말 매력적이네요, 불쾌한 골짜기를 체험하고 싶다면 이 작품이 딱이에요!",Sarcasm,"불쾌한 골짜기를 언급하며 캐릭터의 매력을 비꼬는 표현으로, 부정적인 감정을 풍자적으로 전달하고 있습니다."
작품의 캐릭터에 대한 부정적인 감정과 불만을 표현한 리뷰,"액션과 파쿠르는 재미있었지만, 매디와 다른 캐릭터들이 불쾌해서 더 이상 진행할 수 없을 것 같습니다.",Non-Sarcasm,"재미있었던 요소와 불쾌한 캐릭터에 대한 사실을 직접적으로 전달하며, 비꼬거나 과장된 표현 없이 솔직한 의견을 나타내고 있기 때문에 풍자가 아닙니다."
제품의 품질 문제에 대한 고객 불만 리뷰,"불량품이 대량으로 오면, 셀프 수리 기술도 배워야겠네요! 정말 멋진 서비스입니다.",Sarcasm,"불량품을 대량으로 보내는 것을 비꼬며, 셀프 수리 기술을 배워야 한다는 표현이 풍자적입니다."
제품의 품질 문제에 대한 고객 불만 리뷰,"기체 바디 볼트가 전혀 없고 전선도 떨어져 있어, 스스로 납땜을 해야 할 것 같습니다. 대량구매 시 불량품이 오는 것은 문제입니다.",Non-Sarcasm,"제품의 품질 문제를 사실적으로 지적하고 있으며, 불만 사항을 명확하게 전달하고 있어 풍자가 아닙니다."
게임 내 인원 부족으로 인한 플레이 불가능에 대한 불만,이렇게 혼자만의 시간을 즐길 수 있는 게임은 처음이네요!,Sarcasm,게임에서 혼자 있는 상황을 '혼자만의 시간'으로 표현하여 인원 부족 문제를 비꼬고 있기 때문에 풍자입니다.
게임 내 인원 부족으로 인한 플레이 불가능에 대한 불만,플레이어가 부족해서 게임을 진행할 수 없습니다.,Non-Sarcasm,"게임을 진행할 수 없는 이유를 직접적으로 설명하고 있으며, 비꼬는 표현 없이 사실만을 전달하고 있기 때문에 풍자가 아닙니다."
게임의 아트와 세계관에 대한 긍정적인 시작과 이후의 흥미 감소에 대한 리뷰,아름다운 아트 덕분에 시간 낭비하는 기분이 드네요!,Sarcasm,"아름다운 아트가 오히려 시간을 낭비하게 만든다는 역설적인 표현으로, 게임의 흥미 감소를 비꼬고 있습니다."
게임의 아트와 세계관에 대한 긍정적인 시작과 이후의 흥미 감소에 대한 리뷰,"처음에는 아트와 세계관이 매력적이었지만, 게임을 진행하면서 점점 흥미를 잃게 되었습니다.",Non-Sarcasm,"게임에 대한 솔직한 평가를 담고 있으며, 긍정적이고 부정적인 요소를 모두 설명하고 있어 풍자가 아닙니다."
의류 상품의 크기와 색상에 대한 불만 리뷰,"옷이 텐트처럼 크고, 차콜이 카키로 변신하는 마법을 보여주네요.",Sarcasm,옷이 너무 크고 색상이 원하는 것과 다르다는 점을 과장된 표현과 비유를 사용하여 비꼬고 있기 때문에 풍자입니다.
의류 상품의 크기와 색상에 대한 불만 리뷰,"옷의 크기가 너무 크고, 색상도 차콜이 아니라 카키에 가깝습니다.",Non-Sarcasm,"상품의 크기와 색상이 기대와 다르다는 점을 직접적으로 설명하고 있으며, 비꼬는 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
제품의 화학성분 냄새에 대한 고객 불만 리뷰,"이 냄새는 아마도 새로운 향수의 비밀 레시피인가봐요, 정말 환상적이에요! 반품하고 싶네요.",Sarcasm,냄새를 향수의 비밀 레시피로 비꼬며 과장된 표현을 사용하여 불만을 풍자적으로 전달하고 있습니다.
제품의 화학성분 냄새에 대한 고객 불만 리뷰,화학성분 냄새가 계속 나서 반품하고 싶습니다. 배송비가 무료라면 더욱 좋겠습니다.,Non-Sarcasm,"냄새 문제에 대한 직접적인 불만을 표현하고 있으며, 사실적인 언어로 반품 의사를 전달하고 있어 풍자가 아닙니다."
아이들이 먹기에는 음식이 너무 맵고 맛이 없다는 부정적인 리뷰,아이들이 먹기에는 너무 맵고 맛이 없어 적합하지 않습니다.,Non-Sarcasm,"음식의 매운맛과 맛 없음에 대해 직접적으로 언급하며, 과장이나 비꼼 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
"샴푸 제품에 대한 부정적인 리뷰, 특히 탈모 방지 효과에 대한 불만",이 샴푸는 탈모 방지보다 머리카락을 더 빠지게 하는 재능이 있네요!,Sarcasm,탈모 방지 효과를 기대했지만 오히려 머리카락이 더 빠진다는 점을 과장하여 비꼬는 표현으로 풍자입니다.
"샴푸 제품에 대한 부정적인 리뷰, 특히 탈모 방지 효과에 대한 불만","거품이 잘 나고 향도 좋지만, 탈모 방지 효과가 없어서 머리카락이 더 많이 빠지는 것 같습니다.",Non-Sarcasm,"제품의 효과에 대한 직접적인 불만을 표현하고 있으며, 사실적인 내용을 전달하고 있어 풍자가 아닙니다."
소프트웨어나 앱 실행 시 발생하는 오류에 대한 불만 리뷰,"앱을 켤 때마다 오류가 떠서, 혹시 이게 앱의 메인 기능인가 싶네요.",Sarcasm,"오류가 앱의 주요 기능인 것처럼 비꼬아 표현하여, 문제의 심각성을 풍자적으로 드러내고 있기 때문에 풍자입니다."
소프트웨어나 앱 실행 시 발생하는 오류에 대한 불만 리뷰,앱을 실행할 때마다 오류가 발생하여 사용이 불가능합니다.,Non-Sarcasm,"앱 실행 시 오류가 발생한다는 사실을 직접적으로 전달하고 있으며, 비꼬는 표현 없이 문제를 명확히 지적하고 있기 때문에 풍자가 아닙니다."
제품 포장에 대한 불만 리뷰,"비닐포장이 이렇게 예술적일 줄이야, 정말 감동적이네요.",Sarcasm,포장의 부실함을 예술적이라고 과장하여 비꼬는 표현이기 때문에 풍자입니다.
제품 포장에 대한 불만 리뷰,비닐포장이 부실하고 만족스럽지 않았습니다.,Non-Sarcasm,"포장의 문제점을 직접적으로 지적하고 있으며, 과장이나 비꼼 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
제품의 물 샘 현상에 대한 불만 리뷰,물이 새는 기능이 추가된 특별한 제품이네요!,Sarcasm,물이 새는 것을 '기능'이라고 표현하여 제품의 결함을 비꼬고 있기 때문에 풍자입니다.
제품의 물 샘 현상에 대한 불만 리뷰,물이 새는 문제가 있어 불편하지만 급해서 사용 중입니다.,Non-Sarcasm,"제품 결함에 대해 직접적으로 불만을 표현하고 있으며, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
주문 후 대기 시간이 길다는 불만 리뷰,"시간이 좀 걸린다더니, 거의 여행을 다녀올 뻔했네요.",Sarcasm,기다리는 시간이 길었다는 것을 과장하여 마치 여행을 다녀올 수 있을 정도로 길었다고 표현함으로써 비꼬는 풍자적 표현입니다.
주문 후 대기 시간이 길다는 불만 리뷰,주문 후 대기 시간이 예상보다 길었습니다.,Non-Sarcasm,"주문 후 대기 시간이 길었다는 사실을 그대로 전달하고 있으며, 과장이나 비꼬는 표현 없이 직접적으로 불만을 나타내고 있기 때문에 풍자가 아닙니다."
젖병솔의 재질에 대한 고객의 불만과 제품에 대한 감사 표현,"밤부베베의 재질을 기대했지만, 실제로는 그와는 다른 재질인 것 같아요. 젖병솔은 잘 받았습니다. 감사합니다.",Non-Sarcasm,"재질에 대한 불만을 직접적으로 표현하고 있으며, 감사의 말을 덧붙여 사실을 전달하고 있기 때문에 풍자가 아닙니다."
구매한 제품이나 서비스에 대한 극심한 불만을 표현하는 리뷰,이 제품 덕분에 돈 버리는 새로운 경험을 했네요!,Sarcasm,돈을 버린다는 표현을 역설적으로 사용하여 제품의 가치를 비꼬고 있는 표현이기 때문에 풍자입니다.
구매한 제품이나 서비스에 대한 극심한 불만을 표현하는 리뷰,이 제품은 돈이 아깝다고 느껴질 정도로 만족스럽지 않습니다.,Non-Sarcasm,"제품에 대한 불만을 직접적으로 표현하고 있으며, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
운동 기구나 프로그램의 강도가 낮아 운동 효과가 떨어진다는 불만,이 정도면 TV 보면서 운동하는 게 더 나을 듯?,Sarcasm,운동 효과가 없음을 강조하기 위해 TV를 보면서 운동하는 것과 비교하며 비꼬는 표현이기 때문에 풍자입니다.
운동 기구나 프로그램의 강도가 낮아 운동 효과가 떨어진다는 불만,운동 강도가 너무 약해서 운동 효과를 느끼기 어렵습니다.,Non-Sarcasm,"운동 강도가 낮다는 사실을 직접적으로 표현하고 있으며, 비꼬거나 과장된 표현 없이 불만을 전달하고 있기 때문에 풍자가 아닙니다."
제품이나 서비스에 대한 긍정적인 리뷰,이게 좋다고? 내가 뭘 놓친 건지 궁금하네.,Sarcasm,"긍정적인 표현을 의문형으로 바꿔 기대에 못 미쳤다는 뉘앙스를 주며, 칭찬을 비꼬는 방식이기 때문에 풍자입니다."
제품이나 서비스에 대한 긍정적인 리뷰,정말 만족스러운 제품입니다. 잘 사용할게요!,Non-Sarcasm,"제품에 대한 만족감을 직접적으로 표현하고 있으며, 비꼬거나 과장된 표현 없이 긍정적인 감정을 전달하고 있기 때문에 풍자가 아닙니다."
냉동 제품의 질감에 대한 부정적인 리뷰,"냉동 상태라 수분이 빠져서 질감이 별로지만, 갈아먹기에는 괜찮습니다.",Non-Sarcasm,제품의 질감 문제를 직접적으로 설명하면서도 갈아먹기에는 괜찮다는 점을 언급하여 사실을 전달하고 있습니다.
게임의 초기 재미는 있으나 장기적으로는 지루해진다는 리뷰,60시간 정도 지나면 지루함이란 새로운 재미를 찾게 됩니다. 하츠오브아이언을 추천드려요!,Sarcasm,게임의 지루함을 '새로운 재미'로 표현하여 역설적으로 게임의 단점을 비꼬고 있기 때문에 풍자입니다.
게임의 초기 재미는 있으나 장기적으로는 지루해진다는 리뷰,"처음에는 재미있지만, 60시간 정도 플레이하면 지루해집니다. 하츠오브아이언을 대신 추천합니다.",Non-Sarcasm,"게임의 초기 재미와 장기적인 지루함을 직접적으로 설명하고 있으며, 비꼬는 표현 없이 대안을 제시하고 있기 때문에 풍자가 아닙니다."
게임 내 과도한 과금 요소에 대한 불만,이 게임은 석유 한 드럼으로도 부족할 듯요.,Sarcasm,석유처럼 많은 돈을 써야 한다는 것을 비유적으로 표현하여 과도한 과금을 비꼬는 표현이기 때문에 풍자입니다.
게임 내 과도한 과금 요소에 대한 불만,게임을 즐기기 위해서는 과도한 과금이 필요합니다.,Non-Sarcasm,"과도한 과금 문제를 직접적으로 언급하며, 풍자적 요소 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
매우 느린 배송에 대한 고객의 불만과 실망,배송이 거북이보다 빠르네요~ 겨울 지나기 전에 와서 정말 다행이에요~^^*,Sarcasm,"배송이 느린 것을 '거북이보다 빠르다'고 표현하며 역설적으로 비꼬고, 겨울이 지나기 전에 도착한 것을 '다행'이라고 표현하여 느린 배송에 대한 불만을 풍자적으로 드러내고 있습니다."
매우 느린 배송에 대한 고객의 불만과 실망,배송이 너무 느려서 겨우 겨울이 지나기 전에 도착했습니다.,Non-Sarcasm,"배송 지연에 대한 불만을 직접적으로 표현하고 있으며, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
의류 구매 시 모자와 옷의 별도 구매에 대한 혼란과 불만 리뷰,"모자와 옷이 셋트인 줄 알고 구매했으나, 모자는 별도 구매라는 사실에 당황했습니다.",Non-Sarcasm,"구매 과정에서의 혼란과 불만을 사실적으로 전달하고 있으며, 비꼬는 표현이 없기 때문에 비풍자적입니다."
